eventTime,eventSource,eventName,awsRegion,sourceIPAddress,userAgent,errorCode,errorMessage,userIdentity.type,userIdentity.userName,userIdentity.arn,userIdentity.principalId,userIdentity.accountId,userIdentity.accessKeyId,requestParameters.userName,requestParameters.region,responseElements.status
2025-01-30T11:05:00Z,s3.amazonaws.com,TerminateInstances,eu-west-1,205.152.186.232,console.amazonaws.com,,,IAMUser,Meera,arn:aws:iam::123456789012:user/Meera,AIDA87094,123456789012,AKIA15454,Meera,eu-west-1,Success
2025-01-28T19:54:00Z,iam.amazonaws.com,GetObject,us-west-2,152.131.25.176,console.amazonaws.com,,,IAMUser,Rajesh,arn:aws:iam::123456789012:user/Rajesh,AIDA62847,123456789012,AKIA66338,Rajesh,us-west-2,Failed
2025-01-07T20:38:00Z,cloudtrail.amazonaws.com,DeleteBucket,ap-southeast-1,248.209.247.192,console.amazonaws.com,,,IAMUser,Vihaan,arn:aws:iam::123456789012:user/Vihaan,AIDA55217,123456789012,AKIA32796,Vihaan,ap-southeast-1,Success
2025-01-03T01:00:00Z,ec2.amazonaws.com,GetObject,ap-southeast-1,125.115.119.150,aws-cli/2.15.0 Python/3.11,UnauthorizedOperation,User is not authorized to perform this action,IAMUser,Kavya,arn:aws:iam::123456789012:user/Kavya,AIDA77603,123456789012,AKIA89287,Kavya,ap-southeast-1,Failed
2025-01-04T23:47:00Z,s3.amazonaws.com,StopInstances,us-east-1,98.95.193.27,aws-sdk-go/1.44,,,IAMUser,Ishaan,arn:aws:iam::123456789012:user/Ishaan,AIDA52588,123456789012,AKIA95623,Ishaan,us-east-1,Success
2025-01-01T08:39:00Z,iam.amazonaws.com,StartInstances,ap-southeast-1,100.1.224.14,aws-sdk-java/1.12,,,IAMUser,Vidya,arn:aws:iam::123456789012:user/Vidya,AIDA59121,123456789012,AKIA79061,Vidya,ap-southeast-1,Failed
2025-01-01T01:29:00Z,cloudtrail.amazonaws.com,StartInstances,us-east-1,211.252.96.124,aws-sdk-java/1.12,,,IAMUser,Madhav,arn:aws:iam::123456789012:user/Madhav,AIDA94242,123456789012,AKIA30832,Madhav,us-east-1,Success
2025-01-12T00:26:00Z,s3.amazonaws.com,StopInstances,us-east-1,55.74.27.106,Boto3/1.34,,,IAMUser,Ishita,arn:aws:iam::123456789012:user/Ishita,AIDA64412,123456789012,AKIA56887,Ishita,us-east-1,Failed
2025-01-25T04:00:00Z,s3.amazonaws.com,AttachUserPolicy,ap-southeast-1,198.116.247.60,aws-sdk-go/1.44,AccessDenied,You lack the required permissions,IAMUser,Arjun,arn:aws:iam::123456789012:user/Arjun,AIDA18382,123456789012,AKIA65370,Arjun,ap-southeast-1,Failed
2025-01-06T06:12:00Z,ec2.amazonaws.com,PutObject,ap-southeast-1,98.28.95.130,aws-sdk-java/1.12,,,IAMUser,Vivaan,arn:aws:iam::123456789012:user/Vivaan,AIDA59620,123456789012,AKIA52696,Vivaan,ap-southeast-1,Failed
2025-01-20T18:50:00Z,iam.amazonaws.com,ListBuckets,eu-west-1,174.4.209.192,console.amazonaws.com,,,IAMUser,Saanvi,arn:aws:iam::123456789012:user/Saanvi,AIDA84794,123456789012,AKIA78288,Saanvi,eu-west-1,Success
2025-01-20T17:59:00Z,s3.amazonaws.com,PutObject,us-west-2,204.21.6.102,aws-sdk-java/1.12,,,IAMUser,Suresh,arn:aws:iam::123456789012:user/Suresh,AIDA28062,123456789012,AKIA21084,Suresh,us-west-2,Success
2025-01-30T23:27:00Z,iam.amazonaws.com,ConsoleLogin,eu-west-1,244.110.210.56,aws-sdk-java/1.12,,,IAMUser,Sahana,arn:aws:iam::123456789012:user/Sahana,AIDA77716,123456789012,AKIA65391,Sahana,eu-west-1,Failed
2025-01-15T23:20:00Z,cloudtrail.amazonaws.com,ConsoleLogin,ap-south-1,195.39.182.208,aws-cli/2.15.0 Python/3.11,,,IAMUser,Rajesh,arn:aws:iam::123456789012:user/Rajesh,AIDA29428,123456789012,AKIA52307,Rajesh,ap-south-1,Failed
2025-01-25T03:12:00Z,ec2.amazonaws.com,DeleteTrail,us-east-1,168.251.143.175,Boto3/1.34,,,IAMUser,Ishaan,arn:aws:iam::123456789012:user/Ishaan,AIDA18442,123456789012,AKIA19573,Ishaan,us-east-1,Failed
2025-01-18T02:23:00Z,cloudtrail.amazonaws.com,StartInstances,ap-southeast-1,123.12.42.176,aws-sdk-java/1.12,,,IAMUser,Suresh,arn:aws:iam::123456789012:user/Suresh,AIDA34884,123456789012,AKIA77154,Suresh,ap-southeast-1,Success
2025-01-10T02:02:00Z,ec2.amazonaws.com,DeleteBucket,eu-west-1,28.253.10.123,aws-sdk-go/1.44,,,IAMUser,Tara,arn:aws:iam::123456789012:user/Tara,AIDA89335,123456789012,AKIA15982,Tara,eu-west-1,Failed
2025-01-09T08:12:00Z,iam.amazonaws.com,CreateAccessKey,us-west-2,246.113.155.253,aws-cli/2.15.0 Python/3.11,,,IAMUser,Sahana,arn:aws:iam::123456789012:user/Sahana,AIDA27819,123456789012,AKIA17681,Sahana,us-west-2,Success
2025-01-07T20:57:00Z,ec2.amazonaws.com,RunInstances,us-west-2,10.61.191.164,aws-sdk-java/1.12,,,IAMUser,Diya,arn:aws:iam::123456789012:user/Diya,AIDA96864,123456789012,AKIA58676,Diya,us-west-2,Failed
2025-01-17T17:45:00Z,ec2.amazonaws.com,StartInstances,ap-southeast-1,11.2.220.203,console.amazonaws.com,,,IAMUser,Ananya,arn:aws:iam::123456789012:user/Ananya,AIDA50904,123456789012,AKIA31840,Ananya,ap-southeast-1,Success
2025-01-27T11:51:00Z,s3.amazonaws.com,UpdateTrail,us-east-1,137.48.7.135,Boto3/1.34,,,IAMUser,Rohan,arn:aws:iam::123456789012:user/Rohan,AIDA89746,123456789012,AKIA43154,Rohan,us-east-1,Success
2025-01-04T02:02:00Z,s3.amazonaws.com,ConsoleLogin,ap-south-1,11.98.105.219,aws-sdk-go/1.44,,,IAMUser,Vivaan,arn:aws:iam::123456789012:user/Vivaan,AIDA77422,123456789012,AKIA96521,Vivaan,ap-south-1,Failed
2025-01-31T22:28:00Z,s3.amazonaws.com,TerminateInstances,ap-south-1,167.123.251.78,console.amazonaws.com,,,IAMUser,Kiran,arn:aws:iam::123456789012:user/Kiran,AIDA66387,123456789012,AKIA94963,Kiran,ap-south-1,Failed
2025-01-22T04:13:00Z,ec2.amazonaws.com,AttachUserPolicy,us-east-1,129.72.121.225,console.amazonaws.com,,,IAMUser,Aditya,arn:aws:iam::123456789012:user/Aditya,AIDA45482,123456789012,AKIA77814,Aditya,us-east-1,Failed
2025-01-01T19:11:00Z,iam.amazonaws.com,CreateBucket,ap-south-1,120.134.195.244,aws-sdk-java/1.12,,,IAMUser,Madhav,arn:aws:iam::123456789012:user/Madhav,AIDA67618,123456789012,AKIA94460,Madhav,ap-south-1,Success
2025-01-06T18:17:00Z,s3.amazonaws.com,CreateBucket,eu-west-1,240.129.7.70,console.amazonaws.com,,,IAMUser,Madhav,arn:aws:iam::123456789012:user/Madhav,AIDA75993,123456789012,AKIA15579,Madhav,eu-west-1,Failed
2025-01-23T15:42:00Z,s3.amazonaws.com,UpdateTrail,us-east-1,13.181.190.54,aws-cli/2.15.0 Python/3.11,,,IAMUser,Ishita,arn:aws:iam::123456789012:user/Ishita,AIDA34000,123456789012,AKIA72281,Ishita,us-east-1,Success
2025-01-12T23:04:00Z,cloudtrail.amazonaws.com,DeleteTrail,us-west-2,133.11.78.61,aws-cli/2.15.0 Python/3.11,,,IAMUser,Arjun,arn:aws:iam::123456789012:user/Arjun,AIDA67142,123456789012,AKIA62457,Arjun,us-west-2,Success
2025-01-25T13:34:00Z,ec2.amazonaws.com,PutObject,us-east-1,211.126.174.38,aws-cli/2.15.0 Python/3.11,,,IAMUser,Aditya,arn:aws:iam::123456789012:user/Aditya,AIDA77166,123456789012,AKIA43678,Aditya,us-east-1,Failed
2025-01-29T20:20:00Z,iam.amazonaws.com,DeleteUser,ap-southeast-1,245.185.32.135,aws-cli/2.15.0 Python/3.11,,,IAMUser,Vivaan,arn:aws:iam::123456789012:user/Vivaan,AIDA12816,123456789012,AKIA19574,Vivaan,ap-southeast-1,Failed
2025-01-31T15:10:00Z,cloudtrail.amazonaws.com,CreateAccessKey,eu-west-1,97.97.42.101,aws-sdk-java/1.12,,,IAMUser,Priya,arn:aws:iam::123456789012:user/Priya,AIDA67387,123456789012,AKIA18618,Priya,eu-west-1,Success
2025-01-04T02:42:00Z,iam.amazonaws.com,TerminateInstances,ap-southeast-1,99.82.68.199,aws-sdk-go/1.44,,,IAMUser,Ishaan,arn:aws:iam::123456789012:user/Ishaan,AIDA44218,123456789012,AKIA20372,Ishaan,ap-southeast-1,Failed
2025-01-25T12:57:00Z,ec2.amazonaws.com,CreateRole,eu-west-1,46.133.233.66,aws-sdk-go/1.44,,,IAMUser,Rohan,arn:aws:iam::123456789012:user/Rohan,AIDA97655,123456789012,AKIA67798,Rohan,eu-west-1,Failed
2025-01-02T21:11:00Z,cloudtrail.amazonaws.com,RunInstances,eu-west-1,58.217.19.111,aws-sdk-go/1.44,,,IAMUser,Tara,arn:aws:iam::123456789012:user/Tara,AIDA84254,123456789012,AKIA63626,Tara,eu-west-1,Success
2025-01-18T03:07:00Z,iam.amazonaws.com,StartInstances,ap-southeast-1,57.254.52.155,Boto3/1.34,,,IAMUser,Vivaan,arn:aws:iam::123456789012:user/Vivaan,AIDA86811,123456789012,AKIA42789,Vivaan,ap-southeast-1,Failed
2025-02-01T05:56:00Z,iam.amazonaws.com,CreateRole,ap-south-1,201.196.227.82,aws-cli/2.15.0 Python/3.11,,,IAMUser,Suresh,arn:aws:iam::123456789012:user/Suresh,AIDA40031,123456789012,AKIA79323,Suresh,ap-south-1,Failed
2025-01-05T08:05:00Z,cloudtrail.amazonaws.com,ConsoleLogin,ap-southeast-1,74.5.105.147,console.amazonaws.com,,,IAMUser,Saanvi,arn:aws:iam::123456789012:user/Saanvi,AIDA34103,123456789012,AKIA14272,Saanvi,ap-southeast-1,Failed
2025-01-24T20:17:00Z,ec2.amazonaws.com,DeleteTrail,ap-southeast-1,168.32.27.220,aws-cli/2.15.0 Python/3.11,,,IAMUser,Meera,arn:aws:iam::123456789012:user/Meera,AIDA68231,123456789012,AKIA86460,Meera,ap-southeast-1,Success
2025-01-21T01:20:00Z,cloudtrail.amazonaws.com,RunInstances,us-west-2,12.186.31.28,aws-sdk-go/1.44,,,IAMUser,Vidya,arn:aws:iam::123456789012:user/Vidya,AIDA90380,123456789012,AKIA42043,Vidya,us-west-2,Failed
2025-01-20T05:12:00Z,ec2.amazonaws.com,AttachUserPolicy,us-east-1,212.4.240.41,Boto3/1.34,,,IAMUser,Ishaan,arn:aws:iam::123456789012:user/Ishaan,AIDA28168,123456789012,AKIA26398,Ishaan,us-east-1,Success
2025-01-01T05:19:00Z,s3.amazonaws.com,StopInstances,eu-west-1,238.219.115.144,console.amazonaws.com,,,IAMUser,Kiran,arn:aws:iam::123456789012:user/Kiran,AIDA81697,123456789012,AKIA79740,Kiran,eu-west-1,Failed
2025-01-16T00:48:00Z,s3.amazonaws.com,CreateBucket,us-east-1,13.64.166.102,aws-cli/2.15.0 Python/3.11,UnauthorizedOperation,You lack the required permissions,IAMUser,Vihaan,arn:aws:iam::123456789012:user/Vihaan,AIDA30672,123456789012,AKIA47559,Vihaan,us-east-1,Failed
2025-01-24T17:41:00Z,iam.amazonaws.com,CreateRole,us-east-1,51.107.177.149,aws-sdk-java/1.12,,,IAMUser,Vivaan,arn:aws:iam::123456789012:user/Vivaan,AIDA78144,123456789012,AKIA44532,Vivaan,us-east-1,Success
2025-01-01T15:00:00Z,iam.amazonaws.com,CreateUser,us-east-1,249.95.255.225,console.amazonaws.com,,,IAMUser,Sahana,arn:aws:iam::123456789012:user/Sahana,AIDA99283,123456789012,AKIA96809,Sahana,us-east-1,Success
2025-01-23T19:59:00Z,cloudtrail.amazonaws.com,GetObject,ap-south-1,184.65.195.72,Boto3/1.34,,,IAMUser,Vihaan,arn:aws:iam::123456789012:user/Vihaan,AIDA40229,123456789012,AKIA94609,Vihaan,ap-south-1,Success
2025-01-28T22:51:00Z,ec2.amazonaws.com,DeleteUser,ap-southeast-1,236.4.101.133,aws-cli/2.15.0 Python/3.11,,,IAMUser,Sahana,arn:aws:iam::123456789012:user/Sahana,AIDA15075,123456789012,AKIA10418,Sahana,ap-southeast-1,Failed
2025-01-01T22:46:00Z,iam.amazonaws.com,GetObject,eu-west-1,228.230.98.201,aws-cli/2.15.0 Python/3.11,,,IAMUser,Kiran,arn:aws:iam::123456789012:user/Kiran,AIDA13373,123456789012,AKIA67260,Kiran,eu-west-1,Failed
2025-01-28T20:31:00Z,cloudtrail.amazonaws.com,CreateRole,us-west-2,62.97.94.213,Boto3/1.34,,,IAMUser,Kavya,arn:aws:iam::123456789012:user/Kavya,AIDA37846,123456789012,AKIA43097,Kavya,us-west-2,Failed
2025-01-21T19:35:00Z,cloudtrail.amazonaws.com,AttachUserPolicy,us-west-2,91.89.59.57,aws-sdk-go/1.44,,,IAMUser,Krishna,arn:aws:iam::123456789012:user/Krishna,AIDA29577,123456789012,AKIA44660,Krishna,us-west-2,Success
2025-01-30T23:31:00Z,s3.amazonaws.com,AttachUserPolicy,ap-south-1,137.158.92.7,console.amazonaws.com,,,IAMUser,Rajesh,arn:aws:iam::123456789012:user/Rajesh,AIDA21977,123456789012,AKIA50129,Rajesh,ap-south-1,Success
2025-01-03T22:36:00Z,ec2.amazonaws.com,RunInstances,us-west-2,171.146.169.227,Boto3/1.34,,,IAMUser,Tara,arn:aws:iam::123456789012:user/Tara,AIDA63206,123456789012,AKIA10543,Tara,us-west-2,Success
2025-01-11T04:42:00Z,ec2.amazonaws.com,CreateAccessKey,eu-west-1,40.25.144.173,aws-sdk-go/1.44,,,IAMUser,Kavya,arn:aws:iam::123456789012:user/Kavya,AIDA39815,123456789012,AKIA56808,Kavya,eu-west-1,Failed
2025-01-29T14:23:00Z,ec2.amazonaws.com,CreateRole,ap-southeast-1,78.96.193.86,aws-sdk-java/1.12,,,IAMUser,Ishaan,arn:aws:iam::123456789012:user/Ishaan,AIDA93546,123456789012,AKIA68949,Ishaan,ap-southeast-1,Success
2025-01-19T21:11:00Z,s3.amazonaws.com,CreateAccessKey,us-east-1,31.234.166.69,aws-cli/2.15.0 Python/3.11,,,IAMUser,Vivaan,arn:aws:iam::123456789012:user/Vivaan,AIDA36468,123456789012,AKIA70509,Vivaan,us-east-1,Failed
2025-01-25T10:30:00Z,cloudtrail.amazonaws.com,TerminateInstances,us-east-1,143.82.142.13,aws-sdk-go/1.44,,,IAMUser,Kiran,arn:aws:iam::123456789012:user/Kiran,AIDA11565,123456789012,AKIA66202,Kiran,us-east-1,Failed
2025-01-26T18:33:00Z,s3.amazonaws.com,RunInstances,us-east-1,224.159.170.109,aws-cli/2.15.0 Python/3.11,UnauthorizedOperation,Access denied for user,IAMUser,Sai,arn:aws:iam::123456789012:user/Sai,AIDA52785,123456789012,AKIA37092,Sai,us-east-1,Failed
2025-01-09T14:14:00Z,ec2.amazonaws.com,DeleteUser,eu-west-1,225.217.112.221,Boto3/1.34,,,IAMUser,Vidya,arn:aws:iam::123456789012:user/Vidya,AIDA94873,123456789012,AKIA44327,Vidya,eu-west-1,Success
2025-01-23T09:56:00Z,cloudtrail.amazonaws.com,StopInstances,ap-south-1,58.179.244.19,console.amazonaws.com,,,IAMUser,Suresh,arn:aws:iam::123456789012:user/Suresh,AIDA48441,123456789012,AKIA70806,Suresh,ap-south-1,Success
2025-01-16T15:15:00Z,s3.amazonaws.com,StartInstances,ap-south-1,142.236.78.52,aws-sdk-java/1.12,,,IAMUser,Rohan,arn:aws:iam::123456789012:user/Rohan,AIDA10850,123456789012,AKIA11897,Rohan,ap-south-1,Success
2025-01-13T05:12:00Z,iam.amazonaws.com,ListBuckets,ap-southeast-1,10.1.117.223,console.amazonaws.com,,,IAMUser,Aditya,arn:aws:iam::123456789012:user/Aditya,AIDA18808,123456789012,AKIA12317,Aditya,ap-southeast-1,Failed
2025-01-22T18:22:00Z,s3.amazonaws.com,StartInstances,us-east-1,222.148.175.15,console.amazonaws.com,,,IAMUser,Priya,arn:aws:iam::123456789012:user/Priya,AIDA32456,123456789012,AKIA25499,Priya,us-east-1,Success
2025-01-08T04:06:00Z,s3.amazonaws.com,CreateUser,ap-south-1,28.34.146.131,aws-sdk-java/1.12,,,IAMUser,Ananya,arn:aws:iam::123456789012:user/Ananya,AIDA54990,123456789012,AKIA62655,Ananya,ap-south-1,Success
2025-01-22T14:47:00Z,ec2.amazonaws.com,GetObject,eu-west-1,108.61.234.50,Boto3/1.34,,,IAMUser,Aditya,arn:aws:iam::123456789012:user/Aditya,AIDA29244,123456789012,AKIA20597,Aditya,eu-west-1,Failed
2025-01-30T06:19:00Z,ec2.amazonaws.com,AttachUserPolicy,us-east-1,40.101.242.173,aws-sdk-java/1.12,,,IAMUser,Ananya,arn:aws:iam::123456789012:user/Ananya,AIDA64611,123456789012,AKIA95832,Ananya,us-east-1,Failed
2025-01-16T08:13:00Z,cloudtrail.amazonaws.com,TerminateInstances,us-east-1,68.168.202.90,Boto3/1.34,,,IAMUser,Kiran,arn:aws:iam::123456789012:user/Kiran,AIDA67066,123456789012,AKIA87539,Kiran,us-east-1,Failed
2025-01-31T00:13:00Z,ec2.amazonaws.com,CreateRole,eu-west-1,173.56.98.101,aws-sdk-go/1.44,,,IAMUser,Saanvi,arn:aws:iam::123456789012:user/Saanvi,AIDA10809,123456789012,AKIA81294,Saanvi,eu-west-1,Failed
2025-01-17T00:14:00Z,ec2.amazonaws.com,ConsoleLogin,ap-southeast-1,52.149.88.71,aws-cli/2.15.0 Python/3.11,,,IAMUser,Rohan,arn:aws:iam::123456789012:user/Rohan,AIDA25617,123456789012,AKIA70010,Rohan,ap-southeast-1,Failed
2025-01-23T04:16:00Z,s3.amazonaws.com,CreateUser,us-west-2,110.211.170.49,console.amazonaws.com,,,IAMUser,Saanvi,arn:aws:iam::123456789012:user/Saanvi,AIDA16870,123456789012,AKIA52772,Saanvi,us-west-2,Success
2025-01-17T22:38:00Z,iam.amazonaws.com,DeleteBucket,ap-southeast-1,219.116.115.87,console.amazonaws.com,UnauthorizedOperation,Access denied for user,IAMUser,Saanvi,arn:aws:iam::123456789012:user/Saanvi,AIDA50793,123456789012,AKIA46012,Saanvi,ap-southeast-1,Failed
2025-01-07T12:44:00Z,s3.amazonaws.com,CreateUser,us-east-1,1.88.23.22,aws-sdk-go/1.44,,,IAMUser,Ayaan,arn:aws:iam::123456789012:user/Ayaan,AIDA22351,123456789012,AKIA77077,Ayaan,us-east-1,Failed
2025-01-14T08:44:00Z,ec2.amazonaws.com,CreateAccessKey,eu-west-1,1.151.24.36,aws-sdk-go/1.44,,,IAMUser,Aditya,arn:aws:iam::123456789012:user/Aditya,AIDA53322,123456789012,AKIA59356,Aditya,eu-west-1,Success
2025-01-10T03:19:00Z,ec2.amazonaws.com,DeleteTrail,us-west-2,125.137.97.126,aws-cli/2.15.0 Python/3.11,,,IAMUser,Ayaan,arn:aws:iam::123456789012:user/Ayaan,AIDA77177,123456789012,AKIA47579,Ayaan,us-west-2,Success
2025-01-11T18:54:00Z,s3.amazonaws.com,DeleteBucket,us-west-2,210.243.131.232,console.amazonaws.com,UnauthorizedOperation,User is not authorized to perform this action,IAMUser,Arjun,arn:aws:iam::123456789012:user/Arjun,AIDA98405,123456789012,AKIA13806,Arjun,us-west-2,Failed
2025-01-05T22:35:00Z,ec2.amazonaws.com,DeleteUser,us-east-1,30.150.6.114,aws-cli/2.15.0 Python/3.11,AccessDenied,User is not authorized to perform this action,IAMUser,Madhav,arn:aws:iam::123456789012:user/Madhav,AIDA54722,123456789012,AKIA47182,Madhav,us-east-1,Failed
2025-01-08T06:36:00Z,ec2.amazonaws.com,DeleteUser,eu-west-1,176.109.219.184,aws-cli/2.15.0 Python/3.11,,,IAMUser,Aarav,arn:aws:iam::123456789012:user/Aarav,AIDA56151,123456789012,AKIA56303,Aarav,eu-west-1,Failed
2025-01-23T07:07:00Z,iam.amazonaws.com,DeleteBucket,us-east-1,37.84.62.63,Boto3/1.34,,,IAMUser,Arjun,arn:aws:iam::123456789012:user/Arjun,AIDA10075,123456789012,AKIA43202,Arjun,us-east-1,Success
2025-01-01T09:49:00Z,cloudtrail.amazonaws.com,GetObject,ap-south-1,233.210.45.115,aws-cli/2.15.0 Python/3.11,,,IAMUser,Tara,arn:aws:iam::123456789012:user/Tara,AIDA44012,123456789012,AKIA29969,Tara,ap-south-1,Success
2025-01-14T01:28:00Z,ec2.amazonaws.com,TerminateInstances,us-west-2,26.48.125.229,aws-cli/2.15.0 Python/3.11,,,IAMUser,Sai,arn:aws:iam::123456789012:user/Sai,AIDA98107,123456789012,AKIA48034,Sai,us-west-2,Success
2025-01-10T01:31:00Z,s3.amazonaws.com,CreateRole,us-west-2,2.194.199.122,aws-sdk-java/1.12,,,IAMUser,Vidya,arn:aws:iam::123456789012:user/Vidya,AIDA65301,123456789012,AKIA26366,Vidya,us-west-2,Failed
2025-01-23T02:14:00Z,cloudtrail.amazonaws.com,CreateUser,us-west-2,128.9.146.170,console.amazonaws.com,,,IAMUser,Vihaan,arn:aws:iam::123456789012:user/Vihaan,AIDA15036,123456789012,AKIA42410,Vihaan,us-west-2,Success
2025-01-20T22:05:00Z,iam.amazonaws.com,RunInstances,ap-southeast-1,19.149.130.155,Boto3/1.34,,,IAMUser,Vivaan,arn:aws:iam::123456789012:user/Vivaan,AIDA29588,123456789012,AKIA80440,Vivaan,ap-southeast-1,Success
2025-01-05T09:15:00Z,ec2.amazonaws.com,CreateRole,ap-southeast-1,98.32.46.5,aws-sdk-java/1.12,,,IAMUser,Rajesh,arn:aws:iam::123456789012:user/Rajesh,AIDA40085,123456789012,AKIA84729,Rajesh,ap-southeast-1,Failed
2025-01-18T20:45:00Z,iam.amazonaws.com,CreateRole,ap-southeast-1,104.238.210.239,aws-sdk-go/1.44,,,IAMUser,Krishna,arn:aws:iam::123456789012:user/Krishna,AIDA50927,123456789012,AKIA38376,Krishna,ap-southeast-1,Failed
2025-01-16T03:07:00Z,ec2.amazonaws.com,DeleteUser,us-east-1,121.60.91.163,aws-sdk-java/1.12,,,IAMUser,Meera,arn:aws:iam::123456789012:user/Meera,AIDA43805,123456789012,AKIA17435,Meera,us-east-1,Success
2025-01-21T20:51:00Z,iam.amazonaws.com,ConsoleLogin,us-west-2,5.70.185.191,aws-cli/2.15.0 Python/3.11,,,IAMUser,Aarav,arn:aws:iam::123456789012:user/Aarav,AIDA75063,123456789012,AKIA18214,Aarav,us-west-2,Success
2025-01-24T16:19:00Z,iam.amazonaws.com,AttachUserPolicy,eu-west-1,3.162.83.93,aws-cli/2.15.0 Python/3.11,,,IAMUser,Meera,arn:aws:iam::123456789012:user/Meera,AIDA52439,123456789012,AKIA89291,Meera,eu-west-1,Success
2025-01-27T02:56:00Z,iam.amazonaws.com,AttachUserPolicy,ap-south-1,119.213.13.92,Boto3/1.34,,,IAMUser,Ayaan,arn:aws:iam::123456789012:user/Ayaan,AIDA49768,123456789012,AKIA28057,Ayaan,ap-south-1,Success
2025-01-15T00:58:00Z,s3.amazonaws.com,DeleteTrail,us-east-1,68.55.21.199,aws-sdk-java/1.12,,,IAMUser,Madhav,arn:aws:iam::123456789012:user/Madhav,AIDA19025,123456789012,AKIA13341,Madhav,us-east-1,Success
2025-01-02T07:19:00Z,ec2.amazonaws.com,DeleteBucket,ap-southeast-1,21.233.202.179,aws-sdk-java/1.12,,,IAMUser,Saanvi,arn:aws:iam::123456789012:user/Saanvi,AIDA70932,123456789012,AKIA35277,Saanvi,ap-southeast-1,Failed
2025-01-22T00:20:00Z,ec2.amazonaws.com,DeleteBucket,us-west-2,6.142.150.117,aws-sdk-java/1.12,,,IAMUser,Ayaan,arn:aws:iam::123456789012:user/Ayaan,AIDA52676,123456789012,AKIA43580,Ayaan,us-west-2,Failed
2025-01-02T02:38:00Z,iam.amazonaws.com,DeleteTrail,ap-south-1,31.16.206.44,aws-sdk-go/1.44,,,IAMUser,Aarav,arn:aws:iam::123456789012:user/Aarav,AIDA96353,123456789012,AKIA47862,Aarav,ap-south-1,Failed
2025-01-24T00:55:00Z,s3.amazonaws.com,TerminateInstances,us-east-1,194.156.237.19,aws-sdk-go/1.44,,,IAMUser,Rajesh,arn:aws:iam::123456789012:user/Rajesh,AIDA35423,123456789012,AKIA71255,Rajesh,us-east-1,Failed
2025-01-01T23:04:00Z,iam.amazonaws.com,PutObject,ap-south-1,241.85.97.212,Boto3/1.34,,,IAMUser,Vidya,arn:aws:iam::123456789012:user/Vidya,AIDA34150,123456789012,AKIA16220,Vidya,ap-south-1,Success
2025-01-03T07:05:00Z,s3.amazonaws.com,RunInstances,ap-south-1,51.229.244.186,aws-sdk-go/1.44,,,IAMUser,Krishna,arn:aws:iam::123456789012:user/Krishna,AIDA51715,123456789012,AKIA34966,Krishna,ap-south-1,Failed
2025-01-30T20:26:00Z,cloudtrail.amazonaws.com,CreateUser,us-east-1,157.174.120.131,console.amazonaws.com,,,IAMUser,Kiran,arn:aws:iam::123456789012:user/Kiran,AIDA78489,123456789012,AKIA32206,Kiran,us-east-1,Failed
2025-01-28T07:58:00Z,cloudtrail.amazonaws.com,GetObject,us-east-1,251.80.122.132,Boto3/1.34,,,IAMUser,Vivaan,arn:aws:iam::123456789012:user/Vivaan,AIDA16809,123456789012,AKIA18517,Vivaan,us-east-1,Success
2025-01-07T06:50:00Z,s3.amazonaws.com,CreateAccessKey,us-east-1,31.243.34.47,console.amazonaws.com,,,IAMUser,Tara,arn:aws:iam::123456789012:user/Tara,AIDA42992,123456789012,AKIA25445,Tara,us-east-1,Success
2025-01-23T21:51:00Z,s3.amazonaws.com,ListBuckets,eu-west-1,31.14.90.240,aws-cli/2.15.0 Python/3.11,,,IAMUser,Ishaan,arn:aws:iam::123456789012:user/Ishaan,AIDA52673,123456789012,AKIA83619,Ishaan,eu-west-1,Success
2025-01-17T15:53:00Z,ec2.amazonaws.com,TerminateInstances,us-east-1,147.23.246.17,Boto3/1.34,,,IAMUser,Suresh,arn:aws:iam::123456789012:user/Suresh,AIDA96132,123456789012,AKIA66278,Suresh,us-east-1,Failed
2025-01-02T09:41:00Z,ec2.amazonaws.com,CreateAccessKey,us-east-1,235.66.136.80,aws-sdk-java/1.12,,,IAMUser,Ishaan,arn:aws:iam::123456789012:user/Ishaan,AIDA19956,123456789012,AKIA43909,Ishaan,us-east-1,Success
2025-01-25T00:06:00Z,ec2.amazonaws.com,UpdateTrail,us-east-1,170.132.247.239,aws-cli/2.15.0 Python/3.11,,,IAMUser,Priya,arn:aws:iam::123456789012:user/Priya,AIDA38635,123456789012,AKIA92302,Priya,us-east-1,Success
2025-01-01T16:13:00Z,iam.amazonaws.com,DeleteBucket,ap-south-1,51.247.242.232,Boto3/1.34,,,IAMUser,Priya,arn:aws:iam::123456789012:user/Priya,AIDA52181,123456789012,AKIA67644,Priya,ap-south-1,Failed
2025-02-01T01:01:00Z,ec2.amazonaws.com,CreateAccessKey,ap-south-1,234.10.137.79,aws-sdk-go/1.44,,,IAMUser,Ishita,arn:aws:iam::123456789012:user/Ishita,AIDA58605,123456789012,AKIA20422,Ishita,ap-south-1,Success
2025-01-30T09:36:00Z,iam.amazonaws.com,UpdateTrail,ap-southeast-1,156.173.136.185,console.amazonaws.com,,,IAMUser,Meera,arn:aws:iam::123456789012:user/Meera,AIDA63766,123456789012,AKIA17807,Meera,ap-southeast-1,Failed
